hs_code,description,duty_rate,vat_rate,all_in_rate
8536490000,-- Relais pour une tension excédant 60 V mais n'excédant pas 1.000 volts,20.0,18.0,44.28
8536500000,"- Autres interrupteurs, sectionneurs et commutateurs, n'excédant pas 1.000 volts",20.0,18.0,44.28
8536610000,"-- Douilles pour lampes, pour une tension n'excédant pas 1.000 volts",20.0,18.0,44.28
8536690000,"-- Fiches et prises de courant, pour une tension n'excédant pas 1.000 volts",20.0,18.0,44.28
8536700000,"- Connecteurs pour fibres optiques, faisceaux ou câbles de fibres optiques",20.0,18.0,44.28
8536900000,"- Autres appareils pr coupure, sectionnement, protection, ...ou connexion des circuits électriq. (...), tension n'excédant pas 1.000 volts",20.0,18.0,44.28
8537100000,"- Tableau, panneau, console, pupitre, armoire, aut. support comportant des appareils des n°s8535 ou 8536…pr une tension n'excédant pas 1000V",5.0,18.0,26.58
8537200000,"- Tableau, panneau, console, pupitre, armoire, autr. support comportant des appareils des n°8535 ou 8536 … pr une tension excédant 1000V",5.0,18.0,26.58
8538100000,"- Tableaux, panneaux, consoles, pupitres, armoires et autres supports du n° 85.37, dépourvus de leurs appareils",5.0,18.0,26.58
8538900000,"- Parties reconnaissables comme étant exclusivement ... destinées aux appareils des n°s 85.35, 85.36 ou 85.37, autres que celles du 8538.10",5.0,18.0,26.58
8539100000,- Articles dits «phares et projecteurs scellés»,20.0,18.0,44.28
8539210000,"-- Lampes et tubes à incadescence à l'exclusion de ceux à rayons ultraviolets ou infrarouges halogènes, au tungstène",20.0,18.0,44.28
8539220000,"-- Lampes et tubes à incadescence, puissance n?'excédant pas 200W et tension excédant 100V, sauf ceux à rayons ultraviolets ou infrarouges",20.0,18.0,44.28
8539290000,"-- Autres lampes et tubes à incadescence à l'exclusion de ceux à rayons ultraviolets ou infrarouges, du n° 85.39",20.0,18.0,44.28
8539311000,--- Lampes fluorescentes compactes (Lampe à Basse Consommation d'énergie « LBC »),20.0,18.0,44.28
8539319000,"--- Autres lampes et tubes à décharge, autres qu'à rayons ultraviolets fluorescents, à cathodes chaudes, du n° 85.39",20.0,18.0,44.28
8539320000,-- Lampes à vapeur de mercure ou de sodium; lampes à halogénure métallique,20.0,18.0,44.28
8539390000,"-- Autres lampes et tubes à décharge, autres qu'à rayons ultraviolets, du n° 85.39",20.0,18.0,44.28
8539410000,-- Lampes à arc,20.0,18.0,44.28
8539490000,-- Lampes et tubes à rayons ultraviolets ou infrarouges,20.0,18.0,44.28
8539500000,- Lampes et tubes à diodes émettrices de lumière (LED),20.0,18.0,32.48
8539900000,- Parties des appareils du n° 85.39,10.0,18.0,32.48
8540110000,"-- Tubes cathodiques pour récepturs de télévision, y compris les tubes pour moniteurs vidéo en couleurs",10.0,18.0,32.48
9506320000,-- Balles pour le golf,20.0,18.0,22.5
9506390000,-- Matériel pour le golf à l'exclusion des clubs complets et des  balles,20.0,18.0,22.5
9506400000,- Articles et matériel pour le tennis de table,20.0,18.0,44.28
9506510000,"-- Raquettes de tennis, même non cordées",20.0,18.0,44.28
9506590000,"-- Raquettes de badminton ou similaires (autres que de tennis), même non cordées",20.0,18.0,44.28
9506610000,-- Balles de tennis autres que de tennis de table,20.0,18.0,44.28
9506620000,-- Ballons et balles gonflables autres que les balles de golf ou de tennis de table,20.0,18.0,44.28
9506690000,-- Ballons et balles (autres que gonflables) à l'exclusion des balles de tennis et de golf,20.0,18.0,44.28
9506700000,"- Patins à glace et patins à roulettes, y compris les chaussures auxquelles sont fixés des patins",20.0,18.0,44.28
9506910000,"-- Articles et matériel pour la culture physique, la gymnastique ou l'athlétisme",20.0,18.0,44.28
9506990000,"-- Autres articles pour les autres sports, les jeux de plein air, NDCA dans le présent Chapitre; piscines et pataugeoires",20.0,18.0,44.28
9507100000,- Cannes à pêche,5.0,18.0,26.58
9507200000,"- Hameçons, même montés sur avançons, pour la pêche à la ligne",5.0,18.0,26.58
9507300000,- Moulinets pour la pêche,5.0,18.0,26.58
9507900000,- Autre article pr la pêche à la ligne; épuisette pr tout usage; leurres (aut. que ceux des n°92.08 ou 97.05) et article de chasse similaire,5.0,18.0,26.58
9508100000,- Cirques ambulants et ménageries ambulantes,20.0,18.0,44.28
9508900000,"- Manèges, balançoires, stands de tir et autres attractions foraines; théatres ambulants",20.0,18.0,44.28
9601100000,- Ivoire travaillé et ouvrages en ivoire,20.0,18.0,44.28
9601900000,"- Os, écaille de tortue, corne, bois d'animaux, corail, nacre, autres matières animales à tailler, travaillés et ouvrages en ces matières…",20.0,18.0,44.28
9602000000,"Matière végétale ou minérale à tailler, travaillée et ouvrage; ouvrages moulés ou taillés...NDCA; gélatine non durcie travaillée, aut. que …",20.0,18.0,44.28
9603100000,"- Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées, emmanchés ou non",20.0,18.0,44.28
9603210000,"-- Brosses à dents, y compris les brosses à dentiers",20.0,18.0,44.28
9603290000,"-- Brosses et pinceaux à barbe, à cheveux, à cils, à ongles, autres brosses pour la toilette des personnes y compris les parties d'appareils",20.0,18.0,44.28
9603301000,-- Pinceaux et brosses pour artitstes et pinceaux à écrire,20.0,18.0,44.28
9603309000,"-- Autres pinceaux pour l'application des produits cosmétiques, du n° 96.03",20.0,18.0,44.28
9603400000,"- Brosses et pinceaux à peindre, à badigeonner, à vernir ou similaires (autres que les pinceaux du n°9603.30); tampons et rouleaux à peindre",20.0,18.0,44.28
9603500000,"- Autres brosses constituant des parties de machines, d'appareils ou de véhicules",20.0,18.0,44.28
9603900000,"- Balais mécaniq. pr emploi à la main, aut. qu'à moteur, plumeaux; têtes préparées pr art. de brosserie; raclette en caoutchouc ou analogue",20.0,18.0,44.28
9604000000,"Tamis et cribles, à main.",20.0,18.0,44.28
9015800000,- Autres instruments et appareils du n° 90.15,5.0,18.0,26.58
9015900000,- Parties et accessoires des instruments et appareils du n° 90.15,5.0,18.0,26.58
9016000000,"Balances sensibles à un poids de 5 cg ou moins, avec ou sans poids.",5.0,18.0,26.58
9017100000,"- Tables et machines à dessiner, même automatiques",5.0,18.0,26.58
9017200000,"- Autres instruments de dessin, de traçage ou de calcul (…), du n° 90.17",5.0,18.0,26.58
9017300000,"- Micromètres, pieds à coulisse, calibres et jauges",5.0,18.0,26.58
9017800000,"- Autres instruments de mesure de longueurs, pour emploi à la main, non dénommés ni compris ailleurs dans le présent Chapitre",5.0,18.0,26.58
9017900000,- Parties et accessoires des instruments du n° 90.17,5.0,18.0,26.58
9019101000,-- « Jacuzzi » et appareils d'?hydromassage similaires,5.0,18.0,26.58
9019109000,"-- Appareils de mécanothérapie, appareils de psychotechnie et appareils de massage",5.0,18.0,26.58
9019200000,"- Appareil d'ozonothérapie, oxygénothérapie, aérosolthérapie, appareil respiratoire de réanimation et autre appareil de thérapie respiratoir",5.0,18.0,26.58
9020000000,"Autres appareil respiratoire et masque à gaz, à l'exclusion des masques de protection dépourvus de mécanisme et d'élément filtrant amovible.",5.0,18.0,26.58
8540120000,"-- Tubes cathodiques pour récepturs de télévision, y compris les tubes pour moniteurs vidéo en monochromes",10.0,18.0,32.48
8540200000,- Tubes pour caméras de télévision; tubes convertisseurs ou intensificateurs d'images; autres tubes à photocathode,5.0,18.0,26.58
8540400000,"- Tubes de visualisation des données graphiques en monochromes ou couleurs avec un écran phosphoriq. d'espacement à points inférieur à 0,4mm",10.0,18.0,32.48
8540600000,"- Autres tubes cathodiques, du n° 85.40",10.0,18.0,32.48
8540710000,--  Magnétrons,10.0,18.0,32.48
8540790000,"-- Tubes pour hyperfréquences (…), à l'exclusion des tubes commandés par grille et des magnétrons",10.0,18.0,32.48
8540810000,-- Tubes de réception ou d'amplification,10.0,18.0,32.48
8540890000,"-- Lampes, tubes et valves, autres que les tubes de réception ou d'amplification",10.0,18.0,32.48
8540910000,-- Parties des tubes cathodiques,5.0,18.0,26.58
8540990000,"-- Parties des articles du n° 85.40, à l'exclusuion de celles des tubes cathodiques",5.0,18.0,32.48
8541100000,"- Diodes, autres que les photodiodes et les diodes émettrices de lumière",10.0,18.0,32.48
8541210000,"-- Transistors, autres que les phototransistors, à pouvoir de dissipation inférieur à 1 W",10.0,18.0,32.48
8541290000,"-- Transistors, autres que les phototransistors à l'exclusion de ceux à pouvoir de dissipation inférieur à 1 W",10.0,18.0,32.48
8541300000,"- Thyristors, diacs et triacs, autres que les dispositifs photosensibles",10.0,18.0,32.48
8541401000,"-- Cellules solaires même assemblées en modules ou non, ou constituées en panneaux",0.0,18.0,20.68
8541409000,-- Dispositifs photosensibles à semi-conducteurs (à l'exclusion des cellules solaires); diodes émettrices de lumière,0.0,18.0,20.68
8541500000,"- Autres dispositifs à semi-conducteurs, du n° 85.41",10.0,18.0,32.48
8541600000,- Cristaux piézo-électriques montés,10.0,18.0,32.48
8541900000,- Parties des articles du n° 85.41,5.0,18.0,26.58
8542310000,"-- Processeurs et contrôleurs, même combinés avec des mémoires, des convertisseurs, ... des circuits de synchronisation ou d'autres circuits",10.0,18.0,32.48
8542320000,-- Mémoires (circuits intégrés électroniques),10.0,18.0,32.48
8542330000,-- Amplificateurs (circuits intégrés électroniques),10.0,18.0,32.48
8542390000,"-- Autres circuits  intégrés électroniques, du n° 85.42",10.0,18.0,32.48
8542900000,- Parties des circuits  intégrés électroniques du n° 85.42,5.0,18.0,26.58
8543100000,- Accélérateurs électriques de particules,10.0,18.0,32.48
8543200000,- Générateurs électriques de signaux,10.0,18.0,32.48
8543300000,"- Machines et appareils électriques de galvanoplastie, électrolyse ou électrophorèse",10.0,18.0,32.48
8543700000,- Autres machines et appareils électriques ayant une fonction propre non dénommés ni compris ailleurs dans le Chapitre 85,10.0,18.0,32.48
8543900000,"- Parties des machines et appareils électriques, du n° 85.43",5.0,18.0,26.58
8544110000,-- Fils pour bobinage en cuivre,10.0,18.0,32.48
9605000000,"Assortiments de voyage pour la toilette des personnes, la couture ou le nettoyage des chaussures ou des vêtements.",20.0,18.0,44.28
9606100000,- Boutons-pression et leurs parties,20.0,18.0,44.28
9606210000,"-- Boutons en matières plastiques, non recouverts de matières textiles",20.0,18.0,44.28
9606220000,"-- Boutons en métaux communs, non recouverts de matières textiles",20.0,18.0,44.28
9606290000,"-- Autres boutons, du n° 96.06",20.0,18.0,44.28
9606300000,- Formes pour boutons et autres parties de boutons; ébauches de boutons,20.0,18.0,44.28
9607110000,-- Fermettures à glissière avec agrafes en métaux communs,20.0,18.0,44.28
9607190000,-- Fermettures à glissière autres qu'avec agrafes en métaux communs,20.0,18.0,44.28
9607200000,- Parties de fermettures à glissière,10.0,18.0,32.48
9608100000,- Stylos et crayons à bille,20.0,18.0,44.28
9608200000,- Stylos et marqueurs à mèche feutre ou à autres pointes poreuses,20.0,18.0,44.28
9608300000,- Stylos à plume et autres stylos,20.0,18.0,44.28
9608400000,- Porte-mine,20.0,18.0,44.28
9608500000,- Assortiments d'articles relevant d'au moins deux des sous-positions des n°s 9608.10 à 9608.40,20.0,18.0,44.28
9608600000,"- Cartouches de rechange pour stylos ou crayons à bille, associées à leur pointe",20.0,18.0,44.28
9608910000,-- Plumes à écrire et becs pour plumes,10.0,18.0,44.28
9608991000,--- Têtes à bille,5.0,18.0,26.58
9608999000,"--- Stylets pour duplicateurs, porte-plume, porte-crayon et articles similaires; parties des articles du n° 96.08",20.0,18.0,44.28
9609100000,"- Crayons (autres que les crayons du n° 96.08), à gaine",20.0,18.0,44.28
9609200000,- Mines pour crayons ou porte-mine,20.0,18.0,44.28
9609900000,"- Crayons (autres que les crayons du n° 96.08 et ceux à gaine), pastels, fusains, craies à écrire ou à dessiner et craies de tailleur",20.0,18.0,44.28
9610000000,"Ardoises et tableaux pour l'écriture ou le dessin, même encadrés.",20.0,18.0,44.28
9611000000,"Dateurs, cachets, numéroteurs, timbres et articles similaires (...), à main; composteurs et imprimeries comportant des composteurs, à main",20.0,18.0,44.28
9612100000,"- Rubans encreurs pour machines à écrire et similaires, encrés ou autrement préparés en vue de laisser des empreintes, même ...en cartouches",20.0,18.0,44.28
9612200000,"- Tampons encreurs, même imprégnés, avec ou sans boîte",20.0,18.0,44.28
9613100000,"- Briquets de poche, à gaz, non rechargeables",20.0,18.0,44.28
9613200000,"- Briquets de poche, à gaz, rechargeables",20.0,18.0,44.28
9613800000,"- Briquets (autres que de poche, à gaz) et allumeurs (à l'exclusion des allumeurs du n° 36.03), même mécaniques ou électriques",20.0,18.0,44.28
9613900000,"- Parties de briquets et allumeurs, du n° 96.13",20.0,18.0,44.28
9614000000,"Pipes (y compris les têtes de pipes), fume-cigare et fume-cigarette, et leurs parties.",20.0,18.0,44.28
9021400000,"- Appareils pour faciliter l'audition aux sourds, à l'exclusion des parties et accessoires",0.0,18.0,2.5
9022190000,"-- Appareils à rayons X, y cpris les appareils de radiophotographie ou de radiothérapie, pr usages aut. que ceux des n°s 9022.12 à 9022.14",5.0,18.0,26.58
9022290000,"-- Appareils utilisant des radiations alpha, beta ou gamma, y cpris les app. de radiophotog. ou de radiothérapie aut. que ceux du n°9022.21",5.0,18.0,26.58
9023000000,"Instruments, appareils et modèles conçus pr la démonstration (dans l'enseignement ou les expositions...), non susceptibles d'autres emplois.",5.0,18.0,26.58
9024100000,"- Machines et appareils d'essais des métaux de dureté, de traction, de compression, d'élasticité ou d'aut. propriétés mécaniques des métaux",5.0,18.0,26.58
9024800000,- Machines et appareils d'essais des propriétés mécaniques des matériaux autres que les métaux,5.0,18.0,26.58
9024900000,- Parties et accessoires des machines et appareils d'essais des propriétés mécaniques des matériaux,5.0,18.0,26.58
9025190000,"-- Thermomètres et pyromètres, non combinés à d'autres instruments autres qu'à liquide, à lecture directe",5.0,18.0,26.58
9025800000,"- Densimètres, aréomètres, pèse-liquides et instruments flottants similaires, baromètres,hygromètres et psychromètres, enregistreurs ou non…",5.0,18.0,26.58
9025900000,- Parties et accessoires des instruments du n° 90.25,5.0,18.0,26.58
9026100000,"- Instruments et appareils pour la mesure ou le contrôle du débit ou du niveau des liquides, sauf ceux des n°s 90.14, 90.15, 90.28 ou 90.32",5.0,18.0,26.58
9026200000,"- Instruments et appareils pr la mesure ou le contrôle de la pression des liquides et des gaz, sauf ceux des n°s90.14, 90.15,90.28 ou 90.32",5.0,18.0,26.58
9026800000,"- Autres instruments et appareils pour la mesure ou le contrôle des caractéristiques variables des liquides ou des gaz, du n° 90.26",5.0,18.0,26.58
9026900000,- Parties et accessoires des instruments et appareils du n° 90.26,5.0,18.0,26.58
9027100000,- Analyseurs de gaz ou de fumées,5.0,18.0,26.58
9027200000,- Chromatographes et appareils d'électrophorèse,5.0,18.0,26.58
9027300000,"- Spectromètres, spectrophotomètres et spectrographes utilisant les rayonnements optiques (UV, visibles, IR)",5.0,18.0,26.58
8544190000,-- Fils pour bobinage autres qu'en cuivre,10.0,18.0,32.48
8544200000,- Câbles coaxiaux et autres conducteurs électriques coaxiaux,20.0,18.0,44.28
8544300000,- Jeux de fils pour bougies d'allumage et autres jeux de fils des types utilisés dans les moyens de transport,20.0,18.0,44.28
8544420000,"-- Autres conducteurs électriques, pour tension n'excédant pas 1000 V munis de pièces de connexion",20.0,18.0,44.28
8544491000,"--- Autoporteurs en almelec isolés dont la partie métalliq... 7brins nus de diamètre cpris entre 3,15 et 3,55mm,tension n'excédant pas 1000V",10.0,18.0,32.48
8544499000,"--- Autres conducteurs électriques, pour tension n'excédant pas 1000 V , du n° 85.44",20.0,18.0,44.28
8544600000,"- Autres conducteurs électriques, pour tensions excédant 1.000 V",10.0,18.0,32.48
8544700000,"- Câbles de fibres optiques, constitués de fibres gainées individuellement, même comportant des conducteurs électriques ou munis de …",5.0,18.0,26.58
8545110000,"-- Electrodes en charbon, des types utilisés pour fours, avec ou sans métal, pour usages électriques",10.0,18.0,32.48
8545190000,"-- Electrodes en charbon, autres que ceux des types utilisés pour fours, avec ou sans métal, pour usages électriques",10.0,18.0,32.48
8545200000,"- Balais en charbon, avec ou sans métal, pour usages électriques",10.0,18.0,32.48
8545901000,"-- Charbons pour piles et autres articles en graphite ou en autre carbone ... pr l'industrie de fabrication des piles, pr usages électriques",5.0,18.0,26.58
8545909000,-- Autres articles du n° 85.45,10.0,18.0,32.48
8546100000,- Isolateurs en verre pour l'électricité,10.0,18.0,32.48
8546200000,- Isolateurs en céramique pour l'électricité,10.0,18.0,32.48
8546900000,"- Isolateurs en toutes matières autres qu'en verre ou en céramique, pour l'électricité",10.0,18.0,32.48
8547100000,"- Pièces isolantes en céramique, noyées dans la masse, pr machines, appareils ou installations électriq., aut. que les isolateurs du n°85.46",10.0,18.0,32.48
8547200000,"- Pièces isolantes en mat. plastiq., noyées dans la masse, pr machines, app. ou installations électriq., aut. que les isolateurs du n°85.46",10.0,18.0,32.48
8547900000,"- Tubes isolateurs et leurs pièces de raccordement, en métaux communs, isolés intérieurement",10.0,18.0,32.48
8548100000,"- Déchet et débris de pile, batterie de pile ...; pile et batterie de pile électrique hors d'usage, accumulateur électrique hors d'usage",20.0,18.0,44.28
8548900000,- Parties électriques de machines ou d'appareils non dénommés ni compris ailleurs du n° 85.48,10.0,18.0,32.48
8601100000,"- Locomotives et locotracteurs, à source extérieure d'électricité",5.0,18.0,26.58
8601200000,"- Locomotives et locotracteurs, à accumulateurs électriques",5.0,18.0,26.58
8602100000,- Locomotives diesel-électriques,5.0,18.0,26.58
8602900000,- Autres locomotives et locotracteurs; tendeurs,5.0,18.0,26.58
8603100000,"- Automotrices et autorails, autres que ceux du 86.04, à source extérieure d'électricité",5.0,18.0,26.58
8603900000,"- Automotrices et autorails (à l'exclusion de ceux à source extérieure d'électricité), autres que ceux du 86.04",5.0,18.0,26.58
9615110000,"-- Peignes à coiffer, peignes de coiffure, barettes et articles similaires en caoutchouc durci ou en matières plastiques",20.0,18.0,44.28
9615190000,"-- Peignes à coiffer, peignes de coiffure, barettes et articles similaires autres qu'en caoutchouc durci ou en matières plastiques",20.0,18.0,44.28
9615900000,"- Epingle à cheveux, pince-guiche, ondulateur, bigoudis et articles similaires pour la coiffure autres que ceux du n° 85.16 et leurs parties",20.0,18.0,44.28
9616100000,"- Vaporisateurs de toilette, leurs montures et têtes de montures",20.0,18.0,44.28
9616200000,- Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette,20.0,18.0,44.28
9617000000,"Bouteilles isolantes et autres récipients isothermiq. montés, dont isolation assurée par le vide, et leurs parties (sauf ampoules en verre)",20.0,18.0,44.28
9618000000,Mannequins et articles similaires; automates et scènes animées pour étalages.,20.0,18.0,44.28
9619001000,"- Serviettes et tampons hygiéniques, y compris les articles similaires, en toutes matières",20.0,18.0,44.28
9619002100,"-- Couches et langes pour bébés, en toutes matières",20.0,18.0,44.28
9619002200,"-- Couches pour adultes, en toutes matières",20.0,18.0,44.28
9619002900,-- Autres couches et langes du n° 96.19,20.0,18.0,44.28
9620000000,"Monopodes, les bipieds, les trépieds et articles similaires",20.0,18.0,44.28
9701100000,"- Tableaux, peintures et dessins, faits entièrement à la main, sauf les dessins du n°49.06 et les articles manufacturés décorés à la main",20.0,18.0,44.28
9701900000,- Collages et tableautins similaires,20.0,18.0,44.28
9702000000,"Gravures, estampes et lithographies originales.",20.0,18.0,44.28
9703000000,"Productions originales de l'art statuaire ou de la sculpture, en toutes matières.",20.0,18.0,44.28
9704000000,"Timbres-poste ou fiscaux, marques postales, enveloppes premier jour, entiers postaux et...oblitérés ou non, aut. que les articles du n°49.07",20.0,18.0,22.5
9705000000,"Collections et spécimens pour collections de zoologie, botanique...ou présentant un intérêt historique, archéologique, ...ou numismatique",20.0,18.0,44.28
9706000000,Objets d'antiquité ayant plus de 100 ans d'âge,20.0,18.0,44.28
9027500000,"- Autres instruments et appareils utilisant les rayonnements optiques (UV, visibles, IR)",5.0,18.0,26.58
9027800000,"- Autres instruments et appareils du n° 90.27, à l'exclusion des microtomes",5.0,18.0,26.58
9027900000,- Microtomes; parties et accessoires des instruments et appareils du n° 90.27,5.0,18.0,26.58
9028100000,"- Compteurs de gaz, y compris les compteurs pour leur étalonnage",10.0,18.0,32.48
9028200000,"- Compteurs de liquides, y compris les compteurs pour leur étalonnage",10.0,18.0,32.48
9028300000,"- Compteurs d'électricité, y compris les compteurs pour leur étalonnage",10.0,18.0,32.48
9028900000,"- Parties et accessoires de compteurs de gaz, de liquides ou d'électricité, y compris les compteurs pour leur étalonnage",5.0,18.0,26.58
9029100000,"- Compteurs de tours ou de production, taximètres, totalisateurs de chemin parcouru, podomètres et compteurs similaires",10.0,18.0,32.48
9029200000,- Indicateurs de vitesse et tachymètres autres que ceux du 90.14 ou 90.15; stroboscopes,10.0,18.0,32.48
9029900000,- Parties et accessoires des articles du n° 90.29,5.0,18.0,26.58
9030100000,- Instruments et appareils pour la mesure ou la détection des radiations ionisantes,10.0,18.0,32.48
9030200000,- Oscilloscopes et oscillographes,10.0,18.0,32.48
9030310000,"-- Multimètres, sans dispositif enregistreur",10.0,18.0,32.48
9030320000,"-- Multimètres, avec dispositif enregistreur",10.0,18.0,32.48
9030330000,"-- Autres instruments et appareils pr la mesure ou le contrôle de la tension, de l'intensité...sans dispositif enregistreur, sauf multimètre",10.0,18.0,32.48
9030390000,"-- Autres instruments et appareils pour la mesure ou le contrôle de la tension, de l'intensité…avec dispositif enregistreur, sauf multimètre",10.0,18.0,32.48
9030400000,"- Autres instruments et appareils spécialement conçus pour les techniques de la télécommunication (hypsomètres, kerdomètres,... par exemple)",10.0,18.0,32.48
9030820000,-- Autres instruments et appareils pour la mesure ou le contrôle des disques ou des dispositifs à semi-conducteur,10.0,18.0,32.48
9030840000,"-- Autres instruments et appareils pour la mesure ou le contrôle de grandeurs électriques, avec dispositif     enregistreur",10.0,18.0,32.48
9030890000,"-- Autres instruments et appareils pour la mesure ou le contrôle de grandeurs électriques, du n° 90.30",10.0,18.0,32.48
9030900000,- Parties et accessoires autres instruments et appareils du n° 90.30,5.0,18.0,26.58
9031100000,- Machines à équilibrer les pièces mécaniques,10.0,18.0,32.48
9031200000,- Bancs d'essai,5.0,18.0,26.58
9031410000,"-- Autres instruments et appareils optiques pour le contrôle des disques, des dispositifs à semi-conducteur, des masques ou des réticules …",10.0,18.0,32.48
9031490000,-- Autres instruments et appareils optiques'  l'exclusion de ceux du n° 90.31,10.0,18.0,32.48
9031800000,"- Autres instruments, appareils et machines de mesure ou de contrôle, non dénommés ni compris ailleurs; projecteurs de profils",10.0,18.0,32.48
9031900000,"- Parties et accessoires des instruments, appareils et machines du n° 90.31",5.0,18.0,26.58
9032100000,- Thermostats,10.0,18.0,32.48
8604000000,"Véhicules pour l'entretien ou le service des voies ferrées ou similaire, même autopropulsé (wagons-ateliers, wagons-grues, wagons ...).",5.0,18.0,26.58
8605000000,"Voitures à voyageurs, fourgons à bagages, voitures postales et aut. voitures spéciales, pour voies ferrées ou similaires ( sauf…du n°86.04).",5.0,18.0,26.58
8606100000,"- Wagons-citernes et similaires, pour le transport sur rail de marchandises",5.0,18.0,26.58
8606300000,"- Wagons à déchargement automatique, autres que ceux du n° 8606.10, pour le transport sur rail de marchandises",5.0,18.0,26.58
8606910000,"-- Wagons pour le transport sur rail de marchandises, couverts et fermés",5.0,18.0,26.58
8606920000,"-- Wagons pour le transport sur rail de marchandises ouverts, à parois non amovibles d'une hauteur excédant 60 cm (tombereaux)",5.0,18.0,26.58
8606990000,-- Autres wagons pour le transport sur rail de marchandises du n° 86.06,5.0,18.0,26.58
8607110000,-- Bogies et bissels de traction,5.0,18.0,26.58
8607120000,-- Bogies et bissels autres que de traction,5.0,18.0,26.58
8607190000,"-- Essieux et roues; parties des bogies, bissels, essieux et roues, de véhicules pour voies ferrées ou similaires",5.0,18.0,26.58
8607210000,-- Freins à air comprimé et leurs parties,5.0,18.0,26.58
8607290000,-- Freins et leurs parties autres que les freins à air comprimé et leurs parties,5.0,18.0,26.58
8607300000,"- Crochets et autres systèmes d'attelage, tampons de chocs, et leurs parties",5.0,18.0,26.58
8607910000,-- Autres parties de locomotives ou de locotracteurs,5.0,18.0,26.58
8607990000,"-- Autres parties de véhicules pour voies ferrées ou similaires, du n° 86.07",5.0,18.0,26.58
8608000000,"Matériel fixe de voie ferrée ou similaire; appareil mécaniq. (...) de signalisation,... routière ou fluviale, aire …aérodrome; leurs parties",5.0,18.0,26.58
8609000000,Cadres et conteneurs (y compris conteneurs-citernes et conteneurs-réservoirs) conçus et équipés pour un ou plusieurs modes de transport.,5.0,18.0,26.58
8701100000,- Motoculteurs,5.0,18.0,26.58
8701201000,"-- Tracteurs routiers pour semi-remorques, neufs",5.0,18.0,26.58
8701202000,"-- Tracteurs routiers pour semi-remorques, usagés",5.0,18.0,26.58
8701301000,-- Tracteurs à chenilles neufs (à l'exclusion des chariots-tracteurs du n° 87.09),5.0,18.0,26.58
8701302000,-- Tracteurs à chenilles usagés (à l'exclusion des chariots-tracteurs du n° 87.09),5.0,18.0,26.58
8701911100,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur n'excédant pas 18 KW neufs, ...non montés pour industrie du montage",5.0,18.0,26.58
8701911900,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur n'excédant pas 18 KW, neufs, non destinés à l'industrie du montage",5.0,18.0,26.58
8701919000,"--- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), d'une puissance de moteur n'excédant pas 18 KW, usagés",5.0,18.0,26.58
8701921100,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 18 KW mais pas 37 KW, neufs, ...non montés pour... montage",5.0,18.0,26.58
9032200000,- Manostats (pressostats),10.0,18.0,32.48
9032810000,"-- Autres instruments et appareils pour la régulation ou le contrôle automatiques, hydrauliques ou pneumatiques",10.0,18.0,32.48
9032890000,"-- Autres instruments et appareils pour la régulation ou le contrôle automatiques, autres qu'hydrauliques ou pneumatiques",10.0,18.0,32.48
9032900000,- Parties et accessoires des instruments et appareils du n° 90.32,5.0,18.0,26.58
9033000000,"Parties et accessoires non dénommés ni compris ailleurs dans le Chapitre 90, pour machines, appareils, instruments ou articles du Chap. 90.",5.0,18.0,26.58
9101110000,"-- Montres bracelets, fonctionnant électriquement...avec boîte en métaux précieux ou en plaqués ou doublés…, à affichage mécanique seulement",20.0,18.0,44.28
9101190000,"-- Montres bracelets, fonctionnant électriquement…avec boîte en métaux précieux ou en plaqués…, autres qu'à affichage mécanique seulement",20.0,18.0,44.28
9101210000,"-- Montres bracelets, fonctionnant électriquement...avec boîte en métaux précieux ou en plaqués ou doublés…, à remontage automatique",20.0,18.0,44.28
9101290000,"-- Montres bracelets, fonctionnant électriquement...avec boîte en métaux précieux ou en plaqués ou doublés…, aut. qu'à remontage automatique",20.0,18.0,44.28
9101910000,"-- Montres de poches et montres similaires (y cpris les compteurs de temps...), avec boîte en métaux précieux…, fonctionnant électriquement",20.0,18.0,44.28
9101990000,"-- Montres de poches et montres similaires (y cpris les compteurs...), avec boîte en métaux précieux…, aut. que fonctionnant électriquement",20.0,18.0,44.28
9102110000,"-- Montres-bracelets, fonctionnant électriquement, même incorporant un compteur..., à affichage mécanique seulement, sauf celles du n°91.01",20.0,18.0,44.28
9102120000,"-- Montres-bracelets, fonctionnant électriquement, même incorporant un …, à affichage optoélectronique seulement, sauf celles du n° 91.01",20.0,18.0,44.28
9102190000,"-- Autres montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps, du n° 91.02",20.0,18.0,44.28
9102210000,"-- Montres-bracelets, même incorporant un compteur de temps, à remontage automatique, sauf celles du n° 91.01",20.0,18.0,44.28
9102290000,"-- Autres montres-bracelets, ne fonctionnant pas électriquement, même incorporant…, autres qu'à remontage automatique et celles du n°91.01",20.0,18.0,44.28
